2.26,das Einkaufszentrum,Substantiv,"das Einkaufszentrum, -zentren",trung tâm mua sắm,Das Einkaufszentrum öffnet morgen länger.,Trung tâm mua sắm ngày mai mở lâu hơn.,Einkauf,B1;DTZ;Einkauf,
2.26,verlängern,Verb,verlängerte - verlängert,"kéo dài, gia hạn",Die Öffnungszeit wird verlängert.,Giờ mở cửa được kéo dài.,Allgemein,B1;DTZ;Allgemein,không tách được
2.26,morgen,Adverb,,ngày mai,Morgen hat das Geschäft länger geöffnet.,Ngày mai cửa hàng mở cửa lâu hơn.,Alltag,B1;DTZ;Alltag,
2.26,die Öffnung,Substantiv,"die Öffnung, -en",việc mở cửa,Die Öffnung dauert bis 22 Uhr.,Việc mở cửa kéo dài đến 22 giờ.,Alltag,B1;DTZ;Alltag,
2.27,weiterhin,Adverb,,vẫn tiếp tục,Der Wellness-Bereich ist weiterhin geöffnet.,Khu chăm sóc thư giãn vẫn tiếp tục mở cửa.,Allgemein,B1;DTZ;Allgemein,
2.27,obwohl,Konjunktion,,mặc dù,"Der Wellness-Bereich ist offen, obwohl das Bad zu ist.",Khu wellness mở dù bể bơi đóng cửa.,Allgemein,B1;DTZ;Allgemein,Nebensatz cuối câu
2.27,schließen,Verb,schloss - geschlossen,"đóng cửa, đóng lại",Das Schwimmbad schließt heute früher.,Bể bơi hôm nay đóng cửa sớm hơn.,Alltag,B1;DTZ;Alltag,
2.27,bleiben,Verb,blieb - geblieben,"vẫn ở lại, tiếp tục là",Der Wellness-Bereich bleibt geöffnet.,Khu chăm sóc thư giãn vẫn mở cửa.,Allgemein,B1;DTZ;Allgemein,sein
2.28,die Inventur,Substantiv,"die Inventur, -en",việc kiểm kê,Wegen Inventur schließt die Bibliothek früher.,Vì kiểm kê nên thư viện đóng cửa sớm hơn.,Arbeit,B1;DTZ;Arbeit,
2.28,wegen,Präposition,,"vì, do, bởi vì",Wegen Inventur schließt die Bibliothek.,Vì kiểm kê nên thư viện đóng cửa.,Allgemein,B1;DTZ;Allgemein,đi với Gen. (B1: cũng + Dat.)
2.29,nächste,Adjektiv,,"tiếp theo, gần nhất",Der nächste Zug fährt um 11 Uhr.,Tàu tiếp theo chạy lúc 11 giờ.,Allgemein,B1;DTZ;Allgemein,biến đổi đuôi
2.29,ab,Präposition,,từ (nơi xuất phát),Der Zug fährt ab Gleis 4.,Tàu khởi hành từ sân ke số 4.,Verkehr,B1;DTZ;Verkehr,đi với Dat.
2.30,das Problem,Substantiv,"das Problem, -e","vấn đề, sự cố",Wegen eines technischen Problems gibt es Verspätung.,Vì sự cố kỹ thuật nên có sự chậm trễ.,Allgemein,B1;DTZ;Allgemein,
2.30,technisch,Adjektiv,,thuộc kỹ thuật,Ein technisches Problem verzögert den Zug.,Một sự cố kỹ thuật làm trễ tàu.,Technologie,B1;DTZ;Technologie,
2.30,geplant,Adjektiv,,đã được lên kế hoạch,Der Zug fährt nicht wie geplant.,Tàu không chạy theo kế hoạch.,Allgemein,B1;DTZ;Allgemein,phân từ II của planen
2.30,aufgrund,Präposition,,"do, vì lý do",Aufgrund eines Problems verspätet sich der Zug.,Do một sự cố nên tàu bị muộn.,Allgemein,B1;DTZ;Allgemein,đi với Gen.
2.31,das Schwimmturnier,Substantiv,"das Schwimmturnier, -e",giải đấu bơi,Morgen findet ein Schwimmturnier statt.,Ngày mai có một giải đấu bơi.,Freizeit,B1;DTZ;Freizeit,
2.31,das Sportbecken,Substantiv,"das Sportbecken, -",bể bơi thể thao,Das Sportbecken ist ganztägig geschlossen.,Bể bơi thể thao đóng cả ngày.,Freizeit,B1;DTZ;Freizeit,
2.31,die Liegewiese,Substantiv,"die Liegewiese, -n",bãi cỏ nằm phơi nắng,Die Liegewiese ist im Sommer beliebt.,Bãi cỏ nằm phơi nắng được ưa chuộng vào mùa hè.,Freizeit,B1;DTZ;Freizeit,
2.31,ganztägig,Adjektiv,,suốt cả ngày,Das Sportbecken ist ganztägig geschlossen.,Bể bơi thể thao đóng cửa cả ngày.,Allgemein,B1;DTZ;Allgemein,
2.31,das Freibad,Substantiv,"das Freibad, -bäder",bể bơi ngoài trời,Im Freibad findet das Turnier statt.,Giải đấu diễn ra ở bể bơi ngoài trời.,Freizeit,B1;DTZ;Freizeit,
2.32,der Flug,Substantiv,"der Flug, Flüge",chuyến bay,Der Flug nach Frankfurt wurde verschoben.,Chuyến bay đi Frankfurt đã bị dời lại.,Reisen,B1;DTZ;Reisen,
2.32,verschieben,Verb,verschob - verschoben,"dời lại, hoãn lại",Der Flug wurde auf 18 Uhr verschoben.,Chuyến bay được dời lại lúc 18 giờ.,Reisen,B1;DTZ;Reisen,không tách được
2.32,fliegen,Verb,flog - geflogen,bay,Der nächste Flug fliegt um 18 Uhr.,Chuyến bay tiếp theo bay lúc 18 giờ.,Reisen,B1;DTZ;Reisen,sein
2.33,die Apotheke,Substantiv,"die Apotheke, -n",hiệu thuốc,Die Apotheke bietet kostenlose Beratung an.,Hiệu thuốc cung cấp tư vấn miễn phí.,Gesundheit,B1;DTZ;Gesundheit,
2.33,die Gesundheitsberatung,Substantiv,"die Gesundheitsberatung, -en",tư vấn sức khỏe,Es gibt eine kostenlose Gesundheitsberatung.,Có một buổi tư vấn sức khỏe miễn phí.,Gesundheit,B1;DTZ;Gesundheit,
2.33,das Medikament,Substantiv,"das Medikament, -e","thuốc, dược phẩm",Medikamente sind in der Apotheke erhältlich.,Thuốc có bán ở hiệu thuốc.,Gesundheit,B1;DTZ;Gesundheit,
2.33,die Impfung,Substantiv,"die Impfung, -en",việc tiêm chủng,Kostenlose Impfungen werden nicht angeboten.,Tiêm chủng miễn phí không được cung cấp.,Gesundheit,B1;DTZ;Gesundheit,
2.33,vorbeugen,Verb,beugte vor - vorgebeugt,phòng ngừa,Wie kann man einer Erkältung vorbeugen?,Làm sao có thể phòng ngừa cảm lạnh?,Gesundheit,B1;DTZ;Gesundheit,tách được; + Dat.
2.33,die Erkältung,Substantiv,"die Erkältung, -en",bệnh cảm lạnh,Eine Erkältung kann man vermeiden.,Có thể tránh được cảm lạnh.,Gesundheit,B1;DTZ;Gesundheit,
2.33,kostenlos,Adjektiv,,miễn phí,Die Beratung ist kostenlos.,Buổi tư vấn này miễn phí.,Allgemein,B1;DTZ;Allgemein,
2.34,die Waldbrandgefahr,Substantiv,"die Waldbrandgefahr, -en",nguy cơ cháy rừng,Wegen Waldbrandgefahr ist Grillen verboten.,Vì nguy cơ cháy rừng nên cấm nướng BBQ.,Wetter,B1;DTZ;Wetter,
2.34,das Grillen,Substantiv,"das Grillen, -",việc nướng BBQ,Das Grillen ist nur an Grillplätzen erlaubt.,Việc nướng chỉ được phép ở khu BBQ.,Freizeit,B1;DTZ;Freizeit,danh từ hóa động từ
2.34,der Grillplatz,Substantiv,"der Grillplatz, -plätze",khu nướng BBQ,Öffentliche Grillplätze sind erlaubt.,Các khu nướng BBQ công cộng được phép.,Freizeit,B1;DTZ;Freizeit,
2.34,die Feuerstelle,Substantiv,"die Feuerstelle, -n",nơi đốt lửa,Offene Feuerstellen sind verboten.,Các nơi đốt lửa lộ thiên bị cấm.,Freizeit,B1;DTZ;Freizeit,
2.34,erlaubt,Adjektiv,,được phép,Grillen ist nur an bestimmten Plätzen erlaubt.,Chỉ được phép nướng ở những nơi nhất định.,Allgemein,B1;DTZ;Allgemein,phân từ II của erlauben
2.34,öffentlich,Adjektiv,,công cộng,Öffentliche Grillplätze gibt es am Stadtrand.,Khu nướng công cộng nằm ở ngoại ô.,Gesellschaft,B1;DTZ;Gesellschaft,
2.34,der Stadtrand,Substantiv,"der Stadtrand, -ränder","vùng ven đô, ngoại ô",Am Stadtrand gibt es viele Grillplätze.,Ngoại ô có nhiều khu nướng BBQ.,Wohnen,B1;DTZ;Wohnen,
2.35,die Sporthalle,Substantiv,"die Sporthalle, -n",nhà thi đấu thể thao,Vor der Sporthalle findet der Markt statt.,Chợ diễn ra trước nhà thi đấu.,Freizeit,B1;DTZ;Freizeit,
2.35,der Parkplatz,Substantiv,"der Parkplatz, -plätze",bãi đỗ xe,Der Parkplatz wird zum Marktplatz.,Bãi đỗ xe trở thành quảng trường chợ.,Verkehr,B1;DTZ;Verkehr,
2.35,die Fußgängerzone,Substantiv,"die Fußgängerzone, -n",khu phố đi bộ,Die Fußgängerzone ist autofrei.,Khu phố đi bộ không có xe.,Verkehr,B1;DTZ;Verkehr,
2.35,stattfinden,Verb,fand statt - stattgefunden,diễn ra,Der Markt findet morgen statt.,Chợ diễn ra vào ngày mai.,Allgemein,B1;DTZ;Allgemein,tách được
2.35,der Rathausplatz,Substantiv,"der Rathausplatz, -plätze",quảng trường tòa thị chính,Am Rathausplatz finden Konzerte statt.,Tại quảng trường tòa thị chính có các buổi hòa nhạc.,Wohnen,B1;DTZ;Wohnen,
2.36,das Mitglied,Substantiv,"das Mitglied, -er",thành viên,Mitglieder erhalten besondere Vorteile.,Thành viên nhận được ưu đãi đặc biệt.,Gesellschaft,B1;DTZ;Gesellschaft,
2.36,die Mitgliedschaft,Substantiv,"die Mitgliedschaft, -en",tư cách thành viên,Die Mitgliedschaft kostet 50 Euro im Jahr.,Tư cách thành viên có giá 50 Euro mỗi năm.,Freizeit,B1;DTZ;Freizeit,
2.36,ausdrücklich,Adjektiv,,"rõ ràng, dứt khoát",Es wird ausdrücklich gesagt.,Điều đó được nói rõ ràng.,Allgemein,B1;DTZ;Allgemein,
2.37,die Straßenbahn,Substantiv,"die Straßenbahn, -en","xe điện, tàu điện đường phố",Die Straßenbahn Linie 6 fährt anders.,Tuyến xe điện số 6 đi khác lộ trình.,Verkehr,B1;DTZ;Verkehr,
2.38,der Eingang,Substantiv,"der Eingang, -gänge",lối vào,Der Haupteingang ist heute geöffnet.,Lối vào chính hôm nay mở.,Wohnen,B1;DTZ;Wohnen,
2.38,der Haupteingang,Substantiv,"der Haupteingang, -gänge",lối vào chính,Der Haupteingang liegt an der Hauptstraße.,Lối vào chính nằm trên đường chính.,Wohnen,B1;DTZ;Wohnen,
2.38,das Museum,Substantiv,"das Museum, Museen",viện bảo tàng,Das Museum ist täglich geöffnet.,Viện bảo tàng mở cửa hàng ngày.,Bildung,B1;DTZ;Bildung,
2.38,hinweisen auf,Verb,wies hin - hingewiesen,"chỉ ra, lưu ý đến",Die Durchsage weist auf den Eingang hin.,Thông báo lưu ý đến lối vào.,Allgemein,B1;DTZ;Allgemein,tách được; + Akk.
2.39,die Filiale,Substantiv,"die Filiale, -n",chi nhánh,Die Filiale in der Nachbarstraße bleibt offen.,Chi nhánh ở phố bên cạnh vẫn mở.,Einkauf,B1;DTZ;Einkauf,
2.39,die Nachbarstraße,Substantiv,"die Nachbarstraße, -n",đường phố bên cạnh,Die Nachbarstraße ist nur 5 Minuten entfernt.,Phố bên cạnh chỉ cách 5 phút.,Wohnen,B1;DTZ;Wohnen,
2.39,der Einkauf,Substantiv,"der Einkauf, -käufe",việc đi mua sắm,Der Einkauf dauert nicht lange.,Việc đi chợ không kéo dài.,Einkauf,B1;DTZ;Einkauf,
2.40,das Verkehrsproblem,Substantiv,"das Verkehrsproblem, -e",vấn đề giao thông,Aktuell gibt es viele Verkehrsprobleme.,Hiện tại có nhiều vấn đề giao thông.,Verkehr,B1;DTZ;Verkehr,
2.40,die Autobahn,Substantiv,"die Autobahn, -en",đường cao tốc,Auf der Autobahn ist viel Stau.,Trên cao tốc có nhiều ùn tắc.,Verkehr,B1;DTZ;Verkehr,
2.40,fließen,Verb,floss - geflossen,"chảy, lưu thông trôi chảy",Der Verkehr fließt normal.,Giao thông lưu thông bình thường.,Verkehr,B1;DTZ;Verkehr,sein
2.40,aktuell,Adjektiv,,"hiện tại, hiện thời",Aktuell gibt es keine Probleme.,Hiện tại không có vấn đề.,Allgemein,B1;DTZ;Allgemein,
2.40,normal,Adjektiv,,bình thường,Der Verkehr läuft normal.,Giao thông diễn ra bình thường.,Allgemein,B1;DTZ;Allgemein,
2.41,die Kunstausstellung,Substantiv,"die Kunstausstellung, -en",triển lãm nghệ thuật,Die Kunstausstellung läuft bis Sonntag.,Triển lãm nghệ thuật kéo dài đến Chủ nhật.,Freizeit,B1;DTZ;Freizeit,
2.41,die Galerie,Substantiv,"die Galerie, -n","phòng tranh, triển lãm tranh",Die Galerie liegt in der Innenstadt.,Phòng tranh nằm ở trung tâm.,Freizeit,B1;DTZ;Freizeit,
2.41,der Zugang,Substantiv,"der Zugang, -gänge","lối vào, sự tiếp cận",Der Zugang erfolgt über die Kreuzstraße.,Lối vào đi qua phố Kreuzstraße.,Verkehr,B1;DTZ;Verkehr,
2.41,erfolgen,Verb,erfolgte - erfolgt,"diễn ra, được thực hiện",Der Zugang zur Galerie erfolgt über die Kreuzstraße.,Lối vào phòng tranh đi qua Kreuzstraße.,Allgemein,B1;DTZ;Allgemein,sein
2.41,der Unfall,Substantiv,"der Unfall, -fälle",tai nạn,Wegen eines Unfalls ist die Straße gesperrt.,Vì một tai nạn nên đường bị chặn.,Verkehr,B1;DTZ;Verkehr,
2.41,gesperrt,Adjektiv,,"bị chặn, bị phong tỏa",Die Kaiserstraße ist gesperrt.,Phố Kaiserstraße bị chặn.,Verkehr,B1;DTZ;Verkehr,phân từ II của sperren
2.41,der Hinterhof,Substantiv,"der Hinterhof, -höfe",sân sau,Im Hinterhof gibt es keine Parkplätze.,Sân sau không có chỗ đỗ xe.,Wohnen,B1;DTZ;Wohnen,
2.41,die Parkmöglichkeit,Substantiv,"die Parkmöglichkeit, -en",khả năng đỗ xe,Es gibt keine Parkmöglichkeiten mehr.,Không còn chỗ để đỗ xe nữa.,Verkehr,B1;DTZ;Verkehr,
2.42,ausweichen,Verb,wich aus - ausgewichen,"chuyển sang, né tránh",Besucher sollen auf andere Parkplätze ausweichen.,Khách nên chuyển sang các bãi đỗ khác.,Verkehr,B1;DTZ;Verkehr,tách được; sein; + auf + Akk.
2.42,der Andrang,Substantiv,"der Andrang, -","sự đông đúc, cảnh chen chúc",Es wird mit großem Andrang gerechnet.,Người ta dự kiến sẽ rất đông.,Gesellschaft,B1;DTZ;Gesellschaft,
2.42,belegt,Adjektiv,,"đã có người, đã chiếm chỗ",Die Parkplätze sind schnell belegt.,Các bãi đỗ xe nhanh chóng kín chỗ.,Verkehr,B1;DTZ;Verkehr,phân từ II của belegen
2.42,ausgelastet,Adjektiv,,"đầy tải, hết công suất",Die Parkplätze sind stark ausgelastet.,Các bãi đỗ xe gần như kín hết chỗ.,Verkehr,B1;DTZ;Verkehr,phân từ II của auslasten
2.42,die Sicherheitskontrolle,Substantiv,"die Sicherheitskontrolle, -n",việc kiểm tra an ninh,Es gibt Sicherheitskontrollen am Eingang.,Có kiểm tra an ninh ở lối vào.,Behörde,B1;DTZ;Behörde,
2.42,die Stadthalle,Substantiv,"die Stadthalle, -n",hội trường thành phố,Das Konzert findet in der Stadthalle statt.,Buổi hòa nhạc diễn ra ở hội trường thành phố.,Freizeit,B1;DTZ;Freizeit,
2.42,rechnen mit,Verb,rechnete - gerechnet,"tính đến, lường trước",Man rechnet mit großem Andrang.,Người ta lường trước sự đông đúc.,Allgemein,B1;DTZ;Allgemein,+ Dat.
2.42,der Besucher,Substantiv,"der Besucher, -",khách tham quan,Besucher sollen auf Park-and-Ride ausweichen.,Khách nên chuyển sang Park-and-Ride.,Gesellschaft,B1;DTZ;Gesellschaft,
2.43,die Wettervorhersage,Substantiv,"die Wettervorhersage, -n",dự báo thời tiết,Die Wettervorhersage zeigt Regen an.,Dự báo thời tiết báo có mưa.,Wetter,B1;DTZ;Wetter,
2.43,der Niederschlag,Substantiv,"der Niederschlag, -schläge","lượng mưa, kết tủa",Es werden starke Niederschläge erwartet.,Người ta dự kiến có mưa lớn.,Wetter,B1;DTZ;Wetter,
2.43,die Regenwolke,Substantiv,"die Regenwolke, -n",đám mây mưa,Im Nachmittag ziehen Regenwolken auf.,Buổi chiều mây mưa kéo đến.,Wetter,B1;DTZ;Wetter,
2.43,aufziehen,Verb,zog auf - aufgezogen,"kéo đến, kéo lên",Regenwolken ziehen am Nachmittag auf.,Mây mưa kéo đến vào buổi chiều.,Wetter,B1;DTZ;Wetter,tách được; sein
2.43,umschlagen,Verb,schlug um - umgeschlagen,"đột ngột chuyển biến, đổi chiều",Das Wetter schlägt schnell um.,Thời tiết nhanh chóng đổi chiều.,Wetter,B1;DTZ;Wetter,tách được
2.43,die Lage,Substantiv,"die Lage, -n","vị trí, độ cao",Schnee fällt nur in höheren Lagen.,Tuyết chỉ rơi ở những độ cao cao hơn.,Allgemein,B1;DTZ;Allgemein,
2.43,dominierend,Adjektiv,,"chiếm ưu thế, chủ đạo",Regen ist die dominierende Wetterbedingung.,Mưa là điều kiện thời tiết chủ đạo.,Wetter,B1;DTZ;Wetter,
2.44,das Programm,Substantiv,"das Programm, -e",chương trình,Das Programm wurde geändert.,Chương trình đã được thay đổi.,Freizeit,B1;DTZ;Freizeit,
2.44,die Dokumentation,Substantiv,"die Dokumentation, -en",phim tài liệu,Die Dokumentation wird später ausgestrahlt.,Phim tài liệu sẽ được phát sau.,Freizeit,B1;DTZ;Freizeit,
2.44,der Zeitpunkt,Substantiv,"der Zeitpunkt, -e",thời điểm,Zu einem späteren Zeitpunkt wird sie gezeigt.,Nó sẽ được chiếu vào thời điểm muộn hơn.,Allgemein,B1;DTZ;Allgemein,
2.44,verschoben,Adjektiv,,đã được dời lại,Die Sendung ist auf morgen verschoben.,Chương trình được dời sang ngày mai.,Freizeit,B1;DTZ;Freizeit,phân từ II của verschieben
2.45,die Programmvorschau,Substantiv,"die Programmvorschau, -en",chương trình giới thiệu trước,In der Programmvorschau gibt es Tipps.,Trong chương trình giới thiệu có các mẹo.,Freizeit,B1;DTZ;Freizeit,
2.45,der Starkoch,Substantiv,"der Starkoch, -köche",đầu bếp nổi tiếng,Ein Starkoch gibt Kochtipps.,Một đầu bếp nổi tiếng đưa ra các mẹo nấu ăn.,Freizeit,B1;DTZ;Freizeit,
2.45,der Kochtipp,Substantiv,"der Kochtipp, -s",mẹo nấu ăn,Im Radio gibt es Kochtipps für Anfänger.,Trên đài có các mẹo nấu ăn cho người mới.,Freizeit,B1;DTZ;Freizeit,
2.45,der Anfänger,Substantiv,"der Anfänger, -",người mới bắt đầu,Die Tipps sind für Anfänger geeignet.,Các mẹo phù hợp cho người mới bắt đầu.,Bildung,B1;DTZ;Bildung,
2.45,der Fortgeschrittene,Substantiv,"der Fortgeschrittene, -n",người đã có kinh nghiệm,Auch Fortgeschrittene können profitieren.,Cả người có kinh nghiệm cũng có thể hưởng lợi.,Bildung,B1;DTZ;Bildung,danh từ phái sinh tính từ
2.45,der Gleichgesinnte,Substantiv,"der Gleichgesinnte, -n",người cùng chí hướng,Tinder sucht Gleichgesinnte für Aktivitäten.,Tinder tìm người cùng sở thích cho các hoạt động.,Gesellschaft,B1;DTZ;Gesellschaft,danh từ phái sinh tính từ
2.46,der Sonntagvormittag,Substantiv,"der Sonntagvormittag, -e",sáng Chủ nhật,Am Sonntagvormittag scheint die Sonne.,Sáng Chủ nhật trời nắng.,Wetter,B1;DTZ;Wetter,
2.46,scheinen,Verb,schien - geschienen,(mặt trời) chiếu sáng; có vẻ,Die Sonne scheint am Sonntag.,Mặt trời chiếu sáng vào Chủ nhật.,Wetter,B1;DTZ;Wetter,
2.46,die Wolke,Substantiv,"die Wolke, -n",đám mây,Es gibt am Vormittag wenige Wolken.,Buổi sáng có ít mây.,Wetter,B1;DTZ;Wetter,
2.46,größtenteils,Adverb,,phần lớn,Am Sonntag scheint größtenteils die Sonne.,Chủ nhật phần lớn trời nắng.,Wetter,B1;DTZ;Wetter,
2.46,sowohl ... als auch,Konjunktion,,cả ... lẫn,Sowohl morgen als auch am Sonntag scheint die Sonne.,Cả ngày mai lẫn Chủ nhật đều có nắng.,Allgemein,B1;DTZ;Allgemein,liên từ kép
2.47,die Verkehrsnachricht,Substantiv,"die Verkehrsnachricht, -en",tin giao thông,Die Verkehrsnachrichten warnen vor Tieren.,Tin giao thông cảnh báo về thú vật.,Verkehr,B1;DTZ;Verkehr,
2.47,ratsam,Adjektiv,,"nên, là điều khôn ngoan","Es ist ratsam, langsam zu fahren.",Nên lái xe chậm là điều khôn ngoan.,Allgemein,B1;DTZ;Allgemein,
2.47,achtsam,Adjektiv,,"thận trọng, chú ý",Autofahrer sollen achtsam sein.,Người lái xe nên thận trọng.,Verkehr,B1;DTZ;Verkehr,
2.47,die Bundesstraße,Substantiv,"die Bundesstraße, -n",quốc lộ,Auf der Bundesstraße 54 sind Kühe.,Trên quốc lộ 54 có bò.,Verkehr,B1;DTZ;Verkehr,
2.47,die Fahrbahn,Substantiv,"die Fahrbahn, -en","mặt đường, làn xe chạy",Kühe stehen auf der Fahrbahn.,Bò đứng trên mặt đường.,Verkehr,B1;DTZ;Verkehr,
2.47,der Autounfall,Substantiv,"der Autounfall, -fälle",tai nạn ô tô,Ein Autounfall ist passiert.,Một tai nạn ô tô đã xảy ra.,Verkehr,B1;DTZ;Verkehr,
2.47,der Stau,Substantiv,"der Stau, -s","tắc đường, kẹt xe",Es gibt Stau auf der Autobahn.,Có kẹt xe trên cao tốc.,Verkehr,B1;DTZ;Verkehr,
2.47,defekt,Adjektiv,,"bị hỏng, bị lỗi",Ein defekter Lastwagen verursacht den Stau.,Một xe tải bị hỏng gây ra kẹt xe.,Verkehr,B1;DTZ;Verkehr,
2.48,der Nachrichtenüberblick,Substantiv,"der Nachrichtenüberblick, -e",bản tin tổng quan,Der Nachrichtenüberblick fasst die News zusammen.,Bản tin tổng quan tóm tắt tin tức.,Allgemein,B1;DTZ;Allgemein,
2.48,der Präsident,Substantiv,"der Präsident, -en",tổng thống,Der ukrainische Präsident kommt nach Dortmund.,Tổng thống Ukraina đến Dortmund.,Gesellschaft,B1;DTZ;Gesellschaft,
2.48,die Willkommensfeier,Substantiv,"die Willkommensfeier, -n",lễ chào mừng,In Dortmund findet eine Willkommensfeier statt.,Tại Dortmund có một lễ chào mừng.,Gesellschaft,B1;DTZ;Gesellschaft,
2.48,eröffnen,Verb,eröffnete - eröffnet,"khai mạc, khai trương",Die Bundesgartenschau wurde eröffnet.,Triển lãm vườn liên bang đã được khai mạc.,Gesellschaft,B1;DTZ;Gesellschaft,không tách được
2.49,die Bauarbeiten,Substantiv,die Bauarbeiten (Pl.),công việc xây dựng,Wegen Bauarbeiten ist die Brücke gesperrt.,Vì có công việc xây dựng nên cầu bị chặn.,Wohnen,B1;DTZ;Wohnen,thường dùng số nhiều
2.49,die Sperrung,Substantiv,"die Sperrung, -en","việc phong tỏa, đóng đường",Die Sperrung dauert eine Woche.,Việc đóng đường kéo dài một tuần.,Verkehr,B1;DTZ;Verkehr,
2.49,die Brücke,Substantiv,"die Brücke, -n",cây cầu,Die Rheinbrücke ist gesperrt.,Cầu Rhein bị chặn.,Verkehr,B1;DTZ;Verkehr,
2.49,die Verkehrsmeldung,Substantiv,"die Verkehrsmeldung, -en",thông báo giao thông,Im Radio gibt es eine Verkehrsmeldung.,Trên đài có một thông báo giao thông.,Verkehr,B1;DTZ;Verkehr,
2.49,alternativ,Adjektiv,,"thay thế, lựa chọn khác",Alternative Routen werden empfohlen.,Người ta khuyên các tuyến đường thay thế.,Verkehr,B1;DTZ;Verkehr,
2.49,die Route,Substantiv,"die Route, -n","lộ trình, tuyến đường",Eine alternative Route führt am Park vorbei.,Một tuyến đường khác đi ngang công viên.,Verkehr,B1;DTZ;Verkehr,
2.49,der Fußgänger,Substantiv,"der Fußgänger, -",người đi bộ,Fußgänger nutzen eine andere Brücke.,Người đi bộ dùng một cây cầu khác.,Verkehr,B1;DTZ;Verkehr,
2.49,der Radfahrer,Substantiv,"der Radfahrer, -",người đi xe đạp,Radfahrer können die Umleitung nehmen.,Người đi xe đạp có thể đi đường vòng.,Verkehr,B1;DTZ;Verkehr,
2.49,der Reisebericht,Substantiv,"der Reisebericht, -e",bài tường thuật chuyến đi,Im Radio läuft ein Reisebericht.,Trên đài có một bài tường thuật chuyến đi.,Reisen,B1;DTZ;Reisen,
