lingq_id,term,fragment,hint,status,extended_status,tags,importance,last_studied_correct,first_seen,last_synced
662648462,benutzt,"Und vergesst bitte nicht, benutzt die Redemittel, die ich…",,0,0,verb;preposition;präsens;du;benutzen,2,,2026-05-18,2026-05-18
662648587,trainiert,"Trainiert das ein bisschen und…",,0,0,verb;präsens;er/sie/es;trainieren,0,,2026-05-18,2026-05-18
662648627,korrekt,"…der Prüfung ohne Probleme korrekt machen.",,0,0,adjective,1,,2026-05-18,2026-05-18
662648766,durch,"…sich die Aufgabe kurz durch und dann können sie…",,0,0,preposition;noun,3,,2026-05-18,2026-05-18
662648841,piotr,"Hallo Piotr, wie geht es dir?",,0,0,noun,0,,2026-05-18,2026-05-18
662648861,mahmoud,"Super, Mahmoud, und dir?",,0,0,,0,,2026-05-18,2026-05-18
662649036,feiern,"…wollen wir die Party feiern?",,0,0,verb;präsens;noun;wir;abfeiern,2,,2026-05-18,2026-05-18
662649163,denkst,"Was denkst du?",,0,0,verb;präsens;noun;ausdenken;denken;hineindenken;du;hinzudenken;wegdenken;weiterdenken;umdenken;fortdenken;vordenken;vorausdenken;durchdenken;hindenken;eindenken;hinausdenken;zudenken;zurückdenken;nachdenken;mitdenken,1,,2026-05-18,2026-05-18
662649219,frei,"Am Samstag haben alle frei.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
662649387,park,"…wenn wir in einen Park gehen.",,0,0,noun,3,,2026-05-18,2026-05-18
662649419,sommer,"Es ist Sommer und das Wetter ist…",,0,0,noun,3,,2026-05-18,2026-05-18
662649423,wetter,"…ist Sommer und das Wetter ist sehr schön.",,0,0,noun,3,,2026-05-18,2026-05-18
662649523,zusammenspielen,"…wir vielleicht auch etwas zusammenspielen?",,0,0,noun,0,,2026-05-18,2026-05-18
662649573,fußball,"Wir könnten ein bisschen Fußball oder Frisbee spielen.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
662649592,spielen,"…bisschen Fußball oder Frisbee spielen.",,0,0,verb;präsens;noun;adjective;wir;herunterspielen;einspielen;vorspielen;aufspielen;mitspielen;hineinspielen;abspielen;anspielen,3,,2026-05-18,2026-05-18
662649600,frisbee,"…ein bisschen Fußball oder Frisbee spielen.",,0,0,,0,,2026-05-18,2026-05-18
662649688,ball,"Ich habe einen Ball und eine Frisbee zu…",,0,0,noun,2,,2026-05-18,2026-05-18
662649741,bringe,"Die bringe ich mit.",,0,0,verb;präsens;ich;beibringen;herausbringen;mitbringen;bringen;wegbringen;unterbringen;hervorbringen;zurückbringen;herbringen;anbringen;zubringen;einbringen;voranbringen;aufbringen;abbringen;näherbringen;umbringen,1,,2026-05-18,2026-05-18
662649814,box,"…du vielleicht eine kleine Box zu Hause?",,0,0,noun,0,,2026-05-18,2026-05-18
662649846,leider,"Nein, leider nicht.",,0,0,noun;adverb,3,,2026-05-18,2026-05-18
662649866,anne,"Aber ich glaube, Anne hat eine.",,0,0,noun,1,,2026-05-18,2026-05-18
662649889,frage,"Ich frage sie.",,0,0,verb;präsens;noun;ich;fragen;abfragen;festfragen;ausfragen,3,,2026-05-18,2026-05-18
662649946,pizza,"Lass uns doch eine Pizza in den Park bestellen.",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
662650033,vorbereiten,"…nicht lieber selbst etwas vorbereiten?",,0,0,verb;futur;noun;ich;adjective,1,,2026-05-18,2026-05-18
662650083,bringt,"Jeder bringt ein bisschen Essen und…",,0,0,verb;präsens;noun;adverb;beibringen;herausbringen;er/sie/es;mitbringen;bringen;wegbringen;unterbringen;hervorbringen;zurückbringen;herbringen;anbringen;zubringen;einbringen;voranbringen;aufbringen;abbringen;näherbringen;umbringen,3,,2026-05-18,2026-05-18
662650097,teilen,"…Trinken mit, und dann teilen wir alles.",,0,0,verb;präsens;noun;wir;unterteilen;abteilen;mitteilen;aufteilen;einteilen,2,,2026-05-18,2026-05-18
662650187,einladen,"…wir nur noch alle einladen.",,0,0,verb;futur;ich,0,,2026-05-18,2026-05-18
662650249,nachricht,"Ich schreibe einfach eine Nachricht in die WhatsApp-Gruppe.",,0,0,noun,2,,2026-05-18,2026-05-18
662650261,whatsapp,"…eine Nachricht in die WhatsApp-Gruppe.",,0,0,noun,0,,2026-05-18,2026-05-18
662650282,gruppe,"…Nachricht in die WhatsApp-Gruppe.",,0,0,noun,3,,2026-05-18,2026-05-18
662650579,renovieren,"Alte Wohnung renovieren.",,0,0,verb;präsens;wir,0,,2026-05-18,2026-05-18
662650637,ali,"Du weißt, dass Ali bald umzieht, oder?",,1,0,noun,1,,2026-05-18,2026-05-18
662650654,umzieht,"…weißt, dass Ali bald umzieht, oder?",,0,0,verb;präsens;er/sie/es;umziehen,0,,2026-05-18,2026-05-18
662650843,helfe,"Ich helfe auch gerne.",,0,0,verb;präsens;noun;ich;helfen;weiterhelfen;mithelfen;nachhelfen;abhelfen;aushelfen,0,,2026-05-18,2026-05-18
662650902,früh,"…sollten uns schon sehr früh treffen.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
662651023,länger,"…kann ich ein bisschen länger schlafen.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
662651183,pause,"…uns doch in der Pause einen Döner holen.",,0,0,verb;präsens;noun;ich;abpausen,2,,2026-05-18,2026-05-18
662651193,döner,"…in der Pause einen Döner holen.",,0,0,noun,0,,2026-05-18,2026-05-18
662651198,holen,"…der Pause einen Döner holen.",,0,0,verb;präsens;noun;wir;wiederholen;abholen;aufholen;nachholen;runterholen;ausholen;überholen;einholen,2,,2026-05-18,2026-05-18
662651346,farbe,"Wir brauchen Farbe, einen Eimer, Pinsel und…",,0,0,noun,2,,2026-05-18,2026-05-18
662651367,eimer,"Wir brauchen Farbe, einen Eimer, Pinsel und eine Farbrolle.",,0,0,noun,1,,2026-05-18,2026-05-18
662651376,pinsel,"…brauchen Farbe, einen Eimer, Pinsel und eine Farbrolle.",,0,0,noun,0,,2026-05-18,2026-05-18
662651389,farbrolle,"…Eimer, Pinsel und eine Farbrolle.",,0,0,,0,,2026-05-18,2026-05-18
662651453,leihen,"…alles von meinem Vater leihen.",,0,0,verb;präsens;wir;darleihen;ausleihen,0,,2026-05-18,2026-05-18
662651500,auto,"…wir natürlich noch ein Auto.",,0,0,noun,3,,2026-05-18,2026-05-18
662651672,carlos,"Wollen wir nicht lieber Carlos fragen?",,0,0,noun,0,,2026-05-18,2026-05-18
662651699,großes,"Er hat ein großes Auto und vielleicht kann…",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
662651803,rufe,"Ich rufe ihn später an und…",,0,0,verb;präsens;noun;ich;rufen;adverb;anrufen;abrufen;hervorrufen;zurückrufen;ausrufen;herbeirufen;hereinrufen;aufrufen;widerrufen,1,,2026-05-18,2026-05-18
662651876,alex,"Wie wäre es mit Alex und Krejo aus unserem…",,0,0,noun,1,,2026-05-18,2026-05-18
662651885,krejo,"…es mit Alex und Krejo aus unserem Deutschkurs?",,0,0,,0,,2026-05-18,2026-05-18
662651939,würden,"…und ich denke, sie würden uns helfen.",,0,0,werden;verb;preposition;noun;konjunktiv;wir;präteritum;bekanntwerden;irrewerden,3,,2026-05-18,2026-05-18
662652152,mündliche,"Das war dann die mündliche Prüfung.",,0,0,adjective,0,,2026-05-18,2026-05-18
662652198,ergebnis,"…bekommen Sie dann das Ergebnis per Post nach Hause…",,0,0,noun,2,,2026-05-18,2026-05-18
662652203,post,"…dann das Ergebnis per Post nach Hause geschickt.",,0,0,noun,2,,2026-05-18,2026-05-18
662652209,geschickt,"…per Post nach Hause geschickt.",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
662652356,komplette,"Wir haben einmal die komplette Prüfung gemacht.",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
662652456,video,"…Woche mit einem neuen Video wieder.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
662652513,dahin,"Bis dahin, alles Gute und Tschüss.",,0,0,pronoun;adverb,2,,2026-05-18,2026-05-18
662652589,videos,"Mehr Videos gibt es hier.",,0,0,noun;adverb,1,,2026-05-18,2026-05-18
662652637,channel,"…hier könnt ihr meinen Channel abonnieren.",,0,0,noun,0,,2026-05-18,2026-05-18
662652646,abonnieren,"…könnt ihr meinen Channel abonnieren.",,0,0,verb;präsens;noun;wir,0,,2026-05-18,2026-05-18
663172234,hannah,"Hannah, ich brauche mal deine…",,0,0,noun,0,,2026-05-18,2026-05-18
663181573,seit,"…Hilfe… ich bin erst seit ein paar Tagen in…",,0,0,preposition;noun,3,,2026-05-18,2026-05-18
663181675,köln,"…ein paar Tagen in Köln und... ich verstehe einfach…",,0,0,noun,2,,2026-05-18,2026-05-18
663181962,system,"…verstehe einfach nicht das System der Mülltrennung hier.",,0,0,noun,3,,2026-05-18,2026-05-18
663182003,mülltrennung,"…nicht das System der Mülltrennung hier.",,0,0,,0,,2026-05-18,2026-05-18
663182637,schwierig,"…ist gar nicht so schwierig. Also... die gelbe Tonne…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663182671,gelbe,"…so schwierig. Also... die gelbe Tonne ist für Plastik.…",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
663182694,tonne,"…schwierig. Also... die gelbe Tonne ist für Plastik. Die…",,0,0,noun,0,,2026-05-18,2026-05-18
663182714,plastik,"…gelbe Tonne ist für Plastik. Die blaue Tonne ist…",,0,0,noun,0,,2026-05-18,2026-05-18
663182767,papier,"…blaue Tonne ist für Papier. Und dann gibt es…",,0,0,noun,2,,2026-05-18,2026-05-18
663182795,grüne,"…gibt es noch die grüne Tonne für den Biomüll…",,0,0,verb;präsens;noun;ich;adjective;grünen,2,,2026-05-18,2026-05-18
663182830,biomüll,"…grüne Tonne für den Biomüll und die schwarze Tonne…",,0,0,noun,0,,2026-05-18,2026-05-18
663182859,schwarze,"…den Biomüll und die schwarze Tonne für den Restmüll.…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663182943,restmüll,"…schwarze Tonne für den Restmüll. Und Glas bringt man…",,0,0,noun,0,,2026-05-18,2026-05-18
663183208,glas,"…für den Restmüll. Und Glas bringt man separat zu…",,0,0,noun,2,,2026-05-18,2026-05-18
663183228,separat,"…Und Glas bringt man separat zu einem öffentlichen Glascontainer.",,0,0,adjective,0,,2026-05-18,2026-05-18
663183361,öffentlichen,"…man separat zu einem öffentlichen Glascontainer.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663183392,glascontainer,"…separat zu einem öffentlichen Glascontainer.",,0,0,,0,,2026-05-18,2026-05-18
663183819,österreich,"…das, was ich aus Österreich kenne... Das sind alles…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663183924,halt,"Oh, also das ist halt schon ein bisschen anders…",,0,0,"verb;noun;abhalten;halten;du;adverb;unterhalten;imperativ präsens;zurückhalten;vorhalten;zusammenhalten;aushalten;aufhalten;anhalten;standhalten;mithalten;innehalten;hinhalten;heilighalten;haushalten;festhalten;fernhalten;feilhalten;einhalten;durchhalten",3,,2026-05-18,2026-05-18
663184357,unterschiedliche,"…kenne... Das sind alles unterschiedliche Farben... da muss ich…",,0,0,adjective,2,,2026-05-18,2026-05-18
663184365,farben,"…Das sind alles unterschiedliche Farben... da muss ich aufpassen!",,0,0,noun,2,,2026-05-18,2026-05-18
663184475,aufpassen,"…Farben... da muss ich aufpassen!",,0,0,verb;futur;noun;ich;adjective,1,,2026-05-18,2026-05-18
663184575,lars,"Keine Sorge, Lars, daran wirst du dich…",,0,0,noun,0,,2026-05-18,2026-05-18
663184627,daran,"Keine Sorge, Lars, daran wirst du dich bestimmt…",,2,0,pronoun;adverb,3,,2026-05-18,2026-05-18
663184650,wirst,"Keine Sorge, Lars, daran wirst du dich bestimmt schnell…",,0,0,werden;verb;präsens;noun;du;bekanntwerden;irrewerden,3,,2026-05-18,2026-05-18
663184671,bestimmt,"…daran wirst du dich bestimmt schnell gewöhnen.",,0,0,verb;präsens;adjective;adverb;er/sie/es;bestimmen,3,,2026-05-18,2026-05-18
663184712,gewöhnen,"…du dich bestimmt schnell gewöhnen.",,0,0,verb;präsens;wir;abgewöhnen,1,,2026-05-18,2026-05-18
663425210,schweiz,"Yara war in der Schweiz, um einer Freundin zu...",,0,0,noun,2,,2026-05-18,2026-05-18
663425482,erzählt,"...Freundin zu helfen. Nico erzählt ihr, dass er in...",,0,0,verb;präsens;noun;adverb;er/sie/es;erzählen,3,,2026-05-18,2026-05-18
663425855,zurück,"...will auf keinen Fall zurück nach Spanien!",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
663426062,fall,,,0,0,"abfallen;verb;noun;fallen;auffallen;du;ausfallen;imperativ präsens;fortfallen;herabfallen;herunterfallen;auseinanderfallen;anfallen;einfallen;vorfallen;runterfallen;umfallen;zusammenfallen",3,,2026-05-18,2026-05-18
663426373,kümmerst,"Okay. Aber du kümmerst dich um alles. Ich...",,0,0,verb;präsens;noun;du;kümmern,0,,2026-05-18,2026-05-18
663426780,verspreche,"...es dir bei! Ich verspreche es dir! Hast du...",,0,0,verb;präsens;noun;ich;versprechen,0,,2026-05-18,2026-05-18
663426876,selma,,,0,0,noun,0,,2026-05-18,2026-05-18
663426912,verlieben,"Nico und Selma verlieben sich.",,0,0,verb;präsens;adjective;wir,0,,2026-05-18,2026-05-18
663427185,heimlich,"Sie treffen sich heimlich, denn Selmas Eltern dürfen...",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
663427206,selmas,,,0,0,noun;adjective,0,,2026-05-18,2026-05-18
663427590,abgesagt,"...warum du unser Treffen abgesagt hast.",,0,0,adjective,0,,2026-05-18,2026-05-18
663427774,zieht,"Nico zieht in die WG ein...",,0,0,verb;präsens;noun;ziehen;ausziehen;anziehen;er/sie/es;umziehen;zusammenziehen;zurückziehen;abziehen;aufziehen;durchziehen;einziehen;herziehen;hinziehen;reinziehen;überziehen;unterziehen;vorziehen;wegziehen,2,,2026-05-18,2026-05-18
663427800,einziehen,"...in die WG ein. (einziehen)",,0,0,verb;futur;ich,0,,2026-05-18,2026-05-18
663427839,wg,,,0,0,noun,0,,2026-05-18,2026-05-18
663427978,möchtest,,,0,0,verb;mögen;pronoun;noun;konjunktiv;du;präteritum;hinmögen,2,,2026-05-18,2026-05-18
663428106,nina,,,0,0,noun,0,,2026-05-18,2026-05-18
663428113,neuigkeiten,,,0,0,noun,0,,2026-05-18,2026-05-18
663428198,schwanger,"Lisa ... Ich bin schwanger.",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
663428292,hola,,,0,0,,0,,2026-05-18,2026-05-18
663428359,pepe,,,0,0,noun,0,,2026-05-18,2026-05-18
663428760,älteste,,,0,0,noun;adjective,1,,2026-05-18,2026-05-18
663428961,lieblingssohn,,,0,0,noun,0,,2026-05-18,2026-05-18
663429294,weshalb,"...doch nicht der Grund, weshalb er nicht mit dir...",,0,0,pronoun;adverb,2,,2026-05-18,2026-05-18
663429376,redet,,,0,0,verb;präsens;noun;anreden;er/sie/es;einreden;reden;ausreden;mitreden;kleinreden;klugreden;schönreden;schlechtreden;daherreden,1,,2026-05-18,2026-05-18
663429550,unterstützt,"...dass ich ihn nie unterstützt hab'. Ich hab' mir...",,0,0,preposition,2,,2026-05-18,2026-05-18
663429838,bleibe,"...mir etwas überlegt. Ich bleibe hier.",,0,0,verb;präsens;noun;ich;adverb;zurückbleiben;fortbleiben;beibleiben;übrigbleiben;ausbleiben;aufbleiben;sitzenbleiben;abbleiben;bleiben,1,,2026-05-18,2026-05-18
663430144,währenddessen,,,0,0,adverb,0,,2026-05-18,2026-05-18
663430250,inge,"Währenddessen lernt Inge den charmanten Jacques kennen.",,0,0,noun,0,,2026-05-18,2026-05-18
663430372,kennen,"...Inge den charmanten Jacques kennen.",,0,0,verb;präsens;noun;wir;auskennen;ankennen,3,,2026-05-18,2026-05-18
663430494,charmanten,"Währenddessen lernt Inge den charmanten Jacques kennen.",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
663430785,lernt,,,0,0,lernen;verb;präsens;noun;er/sie/es;kennenlernen,2,,2026-05-18,2026-05-18
663430999,esse,"Ich esse nicht gern allein.",,0,0,verb;essen;präsens;noun;ich;aufessen,1,,2026-05-18,2026-05-18
663431023,allein,"Ich esse nicht gern allein.",,0,0,adjective;adverb,3,,2026-05-18,2026-05-18
663431365,portemonnaie,,,0,0,noun,0,,2026-05-18,2026-05-18
663431573,übernehme,"Kein Problem, ich übernehme das.",,0,0,verb;präsens;ich;übernehmen,0,,2026-05-18,2026-05-18
663431898,freundschaft,,,0,0,noun,1,,2026-05-18,2026-05-18
663431962,geheimnis,,,0,0,noun,2,,2026-05-18,2026-05-18
663432000,daraus,"Schnell wird daraus mehr als nur Freundschaft...",,0,0,pronoun;adverb,2,,2026-05-18,2026-05-18
663432186,bremsen,,,0,0,verb;präsens;noun;wir;abbremsen,0,,2026-05-18,2026-05-18
663432289,up,,,0,0,noun;adjective,1,,2026-05-18,2026-05-18
663432541,weiterhin,"...und Selma treffen sich weiterhin heimlich im Park.",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
663432616,sorry,,,0,0,adjective;adverb,0,,2026-05-18,2026-05-18
663432805,beobachtet,"...die Beiden im Park beobachtet.",,0,0,verb;präsens;er/sie/es;beobachten,2,,2026-05-18,2026-05-18
663433286,witzig,"...Pascha, das ist ja witzig! Ich seh' hier gerade...",,0,0,noun;adjective,0,,2026-05-18,2026-05-18
663433316,pascha,"Herr Al Pascha, das ist ja witzig...",,0,0,noun,0,,2026-05-18,2026-05-18
663433478,al,"Herr Al Pascha, das ist ja...",,0,0,noun,3,,2026-05-18,2026-05-18
663433596,seh,"...ist ja witzig! Ich seh' hier gerade Ihre Tochter...",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
663433619,tochter,"...seh' hier gerade Ihre Tochter mit meinem Bruder im...",,0,0,noun,3,,2026-05-18,2026-05-18
663433690,turteltauben,"...Soll ich die beiden Turteltauben mal von Ihnen grüßen...",,0,0,,0,,2026-05-18,2026-05-18
663433809,überrascht,"...Da wären sie bestimmt überrascht.",,0,0,verb;präsens;adjective;er/sie/es;überraschen,2,,2026-05-18,2026-05-18
663433915,enttäuscht,"...Eltern sind mehr als enttäuscht.",,0,0,verb;präsens;noun;adjective;er/sie/es;enttäuschen,1,,2026-05-18,2026-05-18
663434054,herausgefunden,"...Vater ... er hat irgendwie herausgefunden, dass ich nicht beim...",,0,0,,1,,2026-05-18,2026-05-18
663434122,sprachkurs,,,0,0,noun,0,,2026-05-18,2026-05-18
663434154,total,"...Sprachkurs bin. Er ist total sauer.",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
663434180,sauer,"...bin. Er ist total sauer.",,0,0,noun;adjective,1,,2026-05-18,2026-05-18
663434462,idiot,,,0,0,noun,0,,2026-05-18,2026-05-18
663434652,raus,"...einfach aus meinem Leben raus! (sich raushalten)",,0,0,adjective;adverb,2,,2026-05-18,2026-05-18
663434705,raushalten,"...meinem Leben raus! (sich raushalten)",,0,0,noun,0,,2026-05-18,2026-05-18
663435377,geschichte,,,0,0,noun,3,,2026-05-18,2026-05-18
663435411,weitergehen,"Wie wird die Geschichte weitergehen? Werden Nico und Selma...",,0,0,verb;futur;noun;ich,1,,2026-05-18,2026-05-18
663437007,rückblick,,,0,0,noun,0,,2026-05-18,2026-05-18
663437082,link,"...Anmerkungen/Noten→ A1 Rückblick link)",,0,0,noun,1,,2026-05-18,2026-05-18
663437243,anmerkungen,,,0,0,noun;adverb,1,,2026-05-18,2026-05-18
663437270,obigen,"in den obigen Anmerkungen/Noten→ A1...",,0,0,adjective,0,,2026-05-18,2026-05-18
663469938,feedback,"…Vielen Dank für Ihr Feedback",,0,0,noun,0,,2026-05-18,2026-05-18
663469969,liebe,"Hallo liebe Athina,",,0,0,verb;präsens;noun;ich;adjective;lieben,3,,2026-05-18,2026-05-18
663469987,athina,"Hallo liebe Athina,",,0,0,,0,,2026-05-18,2026-05-18
663470047,hilfreichen,"…Ihre Rückmeldung und die hilfreichen Tipps!",,0,0,,0,,2026-05-18,2026-05-18
663470055,tipps,"…Rückmeldung und die hilfreichen Tipps!",,0,0,noun,1,,2026-05-18,2026-05-18
663470152,achten,"Ich werde darauf achten, das Verb kleinzuschreiben.",,0,0,verb;indikativ;präsens;noun;adjective;wir;präteritum;liken;leaken;faken;blaken;wechselwirken;biken,2,,2026-05-18,2026-05-18
663470171,darauf,"Ich werde darauf achten, das Verb kleinzuschreiben.",,0,0,pronoun;adverb,3,,2026-05-18,2026-05-18
663470191,verb,"…werde darauf achten, das Verb kleinzuschreiben.",,0,0,noun,1,,2026-05-18,2026-05-18
663470226,kleinzuschreiben,"…darauf achten, das Verb kleinzuschreiben.",,0,0,,0,,2026-05-18,2026-05-18
663470445,merke,"Durch Ihren Unterricht merke ich, dass ich mich…",,0,0,verb;präsens;noun;ich;merken;aufmerken;anmerken;vormerken,0,,2026-05-18,2026-05-18
663470529,kontinuierlich,"…ich, dass ich mich kontinuierlich verbessere und meine Fähigkeiten…",,0,0,adjective,0,,2026-05-18,2026-05-18
663470547,verbessere,"…dass ich mich kontinuierlich verbessere und meine Fähigkeiten jeden…",,0,0,verb;präsens;noun;ich;verbessern,0,,2026-05-18,2026-05-18
663470609,jeden,"…verbessere und meine Fähigkeiten jeden Tag weiterentwickle.",,0,0,pronoun;noun,3,,2026-05-18,2026-05-18
663470634,weiterentwickle,"…meine Fähigkeiten jeden Tag weiterentwickle.",,0,0,,0,,2026-05-18,2026-05-18
663470737,motiviert,"Das motiviert mich sehr, weiterzulernen und…",,0,0,verb;präsens;noun;adjective;er/sie/es;motivieren,0,,2026-05-18,2026-05-18
663470788,weiterzulernen,"Das motiviert mich sehr, weiterzulernen und mich bestmöglich auf…",,0,0,,0,,2026-05-18,2026-05-18
663470797,bestmöglich,"…sehr, weiterzulernen und mich bestmöglich auf die Prüfung vorzubereiten.",,0,0,adjective,0,,2026-05-18,2026-05-18
663470818,vorzubereiten,"…bestmöglich auf die Prüfung vorzubereiten.",,0,0,,0,,2026-05-18,2026-05-18
663470939,bezüglich,"Bezüglich der mündlichen Prüfung bin…",,0,0,preposition,1,,2026-05-18,2026-05-18
663471001,wem,"…noch nicht sicher, mit wem ich sie gemeinsam absolvieren…",,0,0,pronoun;noun,2,,2026-05-18,2026-05-18
663471419,absolvieren,"…wem ich sie gemeinsam absolvieren könnte.",,0,0,verb;präsens;wir,0,,2026-05-18,2026-05-18
663471506,größtes,"Mein größtes Problem ist meine langsame…",,0,0,adjective,0,,2026-05-18,2026-05-18
663471528,langsame,"…größtes Problem ist meine langsame Reaktionsfähigkeit in Gesprächen– und…",,0,0,adjective,0,,2026-05-18,2026-05-18
663471545,reaktionsfähigkeit,"…Problem ist meine langsame Reaktionsfähigkeit in Gesprächen– und das…",,0,0,noun,0,,2026-05-18,2026-05-18
663471574,gesprächen,"…meine langsame Reaktionsfähigkeit in Gesprächen– und das betrifft nicht…",,0,0,noun,1,,2026-05-18,2026-05-18
663471680,betrifft,"…in Gesprächen– und das betrifft nicht nur Deutsch, sondern…",,0,0,verb;präsens;noun;betreffen;er/sie/es,2,,2026-05-18,2026-05-18
663471745,muttersprache,"…Deutsch, sondern auch meine Muttersprache.",,0,0,noun,1,,2026-05-18,2026-05-18
663471852,übe,"Deshalb übe ich aktuell einige allgemeine…",,0,0,verb;präsens;noun;ich;ausüben;üben,0,,2026-05-18,2026-05-18
663471876,aktuell,"Deshalb übe ich aktuell einige allgemeine Redemuster für…",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
663471923,allgemeine,"…übe ich aktuell einige allgemeine Redemuster für den Sprechen…",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663471931,redemuster,"…ich aktuell einige allgemeine Redemuster für den Sprechen Teil…",,0,0,,0,,2026-05-18,2026-05-18
663471976,verbessern,"…um meine Reaktionsfähigkeit zu verbessern.",,0,0,verb;präsens;noun;wir,2,,2026-05-18,2026-05-18
663472023,trainiere,"Ich trainiere gezielt drei Arten von…",,0,0,verb;präsens;noun;ich;trainieren,0,,2026-05-18,2026-05-18
663472046,gezielt,"Ich trainiere gezielt drei Arten von Antworten:",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
663472064,arten,"Ich trainiere gezielt drei Arten von Antworten:",,0,0,verb;präsens;noun;wir;ausarten;nacharten;abarten,2,,2026-05-18,2026-05-18
663473049,methode,"…hoffe, dass mir diese Methode hilft, schneller zu reagieren.",,0,0,noun,2,,2026-05-18,2026-05-18
663473065,schneller,"…mir diese Methode hilft, schneller zu reagieren.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663473144,falls,"Falls Sie weitere Tipps dazu…",,0,0,noun;adverb,2,,2026-05-18,2026-05-18
663473260,nochmals,"Nochmals vielen Dank für Ihre…",,0,0,adjective;adverb,1,,2026-05-18,2026-05-18
663473326,unterstützung,"…vielen Dank für Ihre Unterstützung!",,0,0,noun,2,,2026-05-18,2026-05-18
663640159,"Das gefällt mir nicht so gut","Das gefällt mir nicht so gut.",,0,0,"câu phản xạ",0,,2026-05-18,2026-05-18
663640274,"Ich denke das ist keine gute Idee","Ich denke, das ist keine gute Idee.",,0,0,,0,,2026-05-18,2026-05-18
663640364,"Das ist eine tolle Idee","…ich zum Beispiel sagen:"" Das ist eine tolle Idee,"" oder"" Ja, das wäre…",,0,0,,0,,2026-05-18,2026-05-18
663640399,"Ja das wäre super","…eine tolle Idee,"" oder"" Ja, das wäre super.""",,0,0,,0,,2026-05-18,2026-05-18
663640435,"Ja warum nicht","Ja, warum nicht?",,0,0,,0,,2026-05-18,2026-05-18
663713658,buch,"…und haben sich ein Buch gekauft.",,0,0,noun,3,,2026-05-18,2026-05-18
663713732,gekauft,"…haben sich ein Buch gekauft.",,0,0,,2,,2026-05-18,2026-05-18
663714105,inhaltsverzeichnis,"…Aufgaben 21–25 und das Inhaltsverzeichnis.",,0,0,noun,1,,2026-05-18,2026-05-18
663714169,finden,"…a, b oder c) finden Sie die Information?",,0,0,verb;preposition;präsens;noun;herausfinden;wir;hinzufinden;durchfinden;anfinden;zurückfinden;hinunterfinden;zurechtfinden;hinfinden;hineinfinden;hindurchfinden;hinausfinden;hinauffinden;rausfinden;auffinden;herfinden;zueinanderfinden;wiederfinden;heimfinden;vorfinden;fortfinden;einfinden;stattfinden;abfinden;zusammenfinden,3,,2026-05-18,2026-05-18
663714177,information,"…c) finden Sie die Information?",,2,0,noun,2,,2026-05-18,2026-05-18
663714316,kapitel,"a Kapitel 1",,3,0,noun,2,,2026-05-18,2026-05-18
663714353,anderes,"c anderes Kapitel a b c",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
663714653,kleiner,"21 Ihr kleiner Neffe hat schlechte Schulnoten…",,0,0,noun;adjective,3,,2026-05-18,2026-05-18
663714669,neffe,"21 Ihr kleiner Neffe hat schlechte Schulnoten bekommen.",,0,0,noun,0,,2026-05-18,2026-05-18
663714719,schlechte,"…Ihr kleiner Neffe hat schlechte Schulnoten bekommen.",,0,0,noun;adjective,2,,2026-05-18,2026-05-18
663714764,schulnoten,"…kleiner Neffe hat schlechte Schulnoten bekommen.",,0,0,noun,0,,2026-05-18,2026-05-18
663714902,bank,"…wollen bei einer Internet-Bank ein Konto eröffnen.",,0,0,noun,2,,2026-05-18,2026-05-18
663714913,konto,"…einer Internet-Bank ein Konto eröffnen.",,0,0,noun,1,,2026-05-18,2026-05-18
663714925,eröffnen,"Das Studium eröffnet mir neue Möglichkeiten.",mở,0,0,wortart:verb;level:b1;thema:arbeit;voc:voc-20260518-025,0,,2026-05-18,2026-05-18
663715049,arbeitsvertrag,"…haben Fragen zu Ihrem Arbeitsvertrag.",,0,0,noun,0,,2026-05-18,2026-05-18
